path,extension,top_level_area,owner_area,file_kind,authority_class,implementation_class,surface_or_system,active_status,risk_level,line_count,imports_or_dependencies,declared_types_or_headings,uses_legacy_language,uses_forbidden_architecture,contains_user_facing_copy,contains_runtime_truth,contains_ui_truth,contains_release_claims,contains_validation_logic,contains_generated_or_stale_artifact_risk,recommended_action,reason
docs/canon/GOAL_PLAN_TASK_LIFECYCLE.md,.md,Canon docs,Canon docs,markdown_doc,supporting_doc,docs_only,unknown,supporting,Yellow,558,,Ambitions Goal / Plan / Task Lifecycle; Core Doctrine; Primary Lifecycle Loop; Goal Lifecycle; Goal states; Goal state transitions,no,no,yes,no,no,yes,no,no,retain with proof or extraction plan,"Classified conservatively from path, content, and current authority boundaries."
docs/canon/GOLDEN_LAUNCH_LOOP.md,.md,Canon docs,Canon docs,markdown_doc,supporting_doc,docs_only,unknown,supporting,Yellow,332,,Ambitions Golden Launch Loop; Core Doctrine; Golden Launch Loop; User Story To Prove; Product Strength Conversion Matrix; Internal Words vs User Words,yes,yes,yes,no,no,no,no,no,retain with proof or extraction plan,Contains legacy naming that should stay compatibility-only or be rewritten.
docs/canon/HUMAN_LANGUAGE_REVIEW.md,.md,Canon docs,Canon docs,markdown_doc,supporting_doc,docs_only,unknown,supporting,Yellow,377,,Ambitions Human Language Review; Core Finding; Primary Rule; Internal vs User-Facing Boundary; Today Language Rule; Plan Language Rule,no,no,yes,no,no,no,no,no,retain with proof or extraction plan,"Classified conservatively from path, content, and current authority boundaries."
docs/canon/IA_NAVIGATION_DRILLDOWN.md,.md,Canon docs,Canon docs,markdown_doc,supporting_doc,docs_only,unknown,supporting,Yellow,223,,"Ambitions IA, Navigation, And Drilldown; Locked Top-Level Shell; Main Navigation Principle; Feature Placement; Primary Homes And Contextual Appearances; Drilldown Behavior",yes,yes,yes,no,no,no,no,yes,retain with proof or extraction plan,Contains legacy naming that should stay compatibility-only or be rewritten.
docs/canon/IMPLEMENTATION_ACCEPTANCE_GATES.md,.md,Canon docs,Canon docs,markdown_doc,supporting_doc,docs_only,unknown,supporting,Yellow,614,,Ambitions Implementation Acceptance Gates; Core Standard; Required Pre-Implementation Gate; Canon Alignment Gate; Golden Launch Loop Gate; Golden Launch Loop Mapping,yes,yes,yes,no,no,yes,no,yes,retain with proof or extraction plan,Contains legacy naming that should stay compatibility-only or be rewritten.
docs/canon/INTELLIGENCE_AUTOMATION_SUGGESTIONS.md,.md,Canon docs,Canon docs,markdown_doc,supporting_doc,docs_only,unknown,supporting,Yellow,266,,"Ambitions Intelligence, Automation, And Suggestions; Core Intelligence Doctrine; User-Facing Language Policy; Suggestion Feel; Suggestion Requirements; Plan / Goal Change Boundary",no,yes,yes,no,no,no,no,no,retain with proof or extraction plan,"Classified conservatively from path, content, and current authority boundaries."
docs/canon/LAUNCH_SCOPE_MVP_QUALITY_BAR.md,.md,Canon docs,Canon docs,markdown_doc,supporting_doc,docs_only,unknown,supporting,Yellow,308,,"Ambitions Launch Scope, MVP, And Quality Bar; Core Launch Doctrine; Golden Launch Loop; Launch Quality Bar; Scope Principle; Launch-Critical / Post-Launch / Decision-Gated Cutline",yes,yes,yes,no,no,no,no,no,retain with proof or extraction plan,Contains legacy naming that should stay compatibility-only or be rewritten.
docs/canon/MONETIZATION_PRICING_BUSINESS_MODEL.md,.md,Canon docs,Canon docs,markdown_doc,supporting_doc,docs_only,unknown,supporting,Yellow,182,,"Ambitions Monetization, Pricing, And Business Model; Core Monetization Doctrine; Ads; Free Tier; Paid Tier; Export Boundary",no,no,yes,no,no,no,no,no,retain with proof or extraction plan,"Classified conservatively from path, content, and current authority boundaries."
docs/canon/ONBOARDING_SPEC.md,.md,Canon docs,Canon docs,markdown_doc,supporting_doc,docs_only,unknown,supporting,Yellow,511,,Ambitions Onboarding Spec; Onboarding Thesis; Locked Onboarding Decisions; Wave 1; Wave 4; First-Run Success Definition,no,no,yes,no,no,yes,no,no,retain with proof or extraction plan,"Classified conservatively from path, content, and current authority boundaries."
docs/canon/PLAN_CALENDAR_BELIEVABILITY.md,.md,Canon docs,Canon docs,markdown_doc,supporting_doc,docs_only,unknown,supporting,Yellow,281,,"Ambitions Time, Calendar, And Believability; Core Time Doctrine; Time Visual / IA Direction; Calendar-Aware Meaning; Calendar Permission CTA; Calendar Write Boundary",yes,no,yes,no,no,yes,no,yes,retain with proof or extraction plan,Contains legacy naming that should stay compatibility-only or be rewritten.
docs/canon/POST_D26_MATURITY_ROADMAP.md,.md,Canon docs,Canon docs,markdown_doc,supporting_doc,docs_only,unknown,supporting,Yellow,771,,Post-D26 Maturity Roadmap; Planning Layers; Source Inputs; Non-Negotiable Constraints; Why Original 89-120 Needed Rewrite; Layer 2: Re-Optimized 89-120 Maturity Batches,yes,yes,yes,no,no,yes,yes,yes,retain with proof or extraction plan,Contains legacy naming that should stay compatibility-only or be rewritten.
docs/canon/PRODUCT_DECISIONS.md,.md,Canon docs,Canon docs,markdown_doc,supporting_doc,docs_only,unknown,supporting,Yellow,401,,"Ambitions Product Decisions; Decision Authority; Wave 1 — Product Identity And Life Areas; Wave 2 — Lifecycle And State Language; Wave 3 — Trust, Memory, And Receipts; Wave 4 — Onboarding And First-Run Flow",yes,yes,yes,no,no,no,no,yes,retain with proof or extraction plan,Contains legacy naming that should stay compatibility-only or be rewritten.
docs/canon/PXOS_Accessibility_Cognitive_Load_And_Emotional_Safety.md,.md,Canon docs,Canon docs,markdown_doc,supporting_doc,docs_only,unknown,supporting,Yellow,182,,"Accessibility Cognitive Load And Emotional Safety; Purpose; Universal Requirements; VoiceOver And Non-Visual Structure; Dynamic Type And Layout; Motion, Haptics, And Reduce Motion",yes,no,yes,no,no,no,no,yes,retain with proof or extraction plan,Contains legacy naming that should stay compatibility-only or be rewritten.
docs/canon/PXOS_Action_Closure_Recovery_Canon.md,.md,Canon docs,Canon docs,markdown_doc,supporting_doc,docs_only,unknown,supporting,Yellow,141,,Action Closure Recovery Canon; Purpose; PX07 Closure Model; Surface Placement; Outcome Meaning; Receipt And Proof Boundary,no,no,yes,no,no,no,no,yes,retain with proof or extraction plan,"Classified conservatively from path, content, and current authority boundaries."
docs/canon/PXOS_Capture_Experience_Canon.md,.md,Canon docs,Canon docs,markdown_doc,supporting_doc,docs_only,unknown,supporting,Yellow,173,,Capture Experience Canon; Purpose; PX04 Top-Level Orientation Surface; Primary Object And Action; Placement States; Placement Preview And Consequence Copy,yes,no,yes,no,no,no,no,yes,retain with proof or extraction plan,Contains legacy naming that should stay compatibility-only or be rewritten.
docs/canon/PXOS_Copy_Language_And_Explanation_System.md,.md,Canon docs,Canon docs,markdown_doc,supporting_doc,docs_only,unknown,supporting,Yellow,186,,Copy Language And Explanation System; Purpose; Preferred Phrase System; Explanation Patterns; Recommendation Language; Recovery And Closure Language,yes,no,yes,no,no,yes,no,yes,retain with proof or extraction plan,Contains legacy naming that should stay compatibility-only or be rewritten.
docs/canon/PXOS_Cross_Surface_Continuity_System.md,.md,Canon docs,Canon docs,markdown_doc,supporting_doc,docs_only,unknown,supporting,Yellow,193,,PXOS Cross Surface Continuity System; Purpose; Continuity Law; Core Loop Handoffs; Surface Relationship Rules; Capture,yes,no,yes,no,no,yes,no,yes,retain with proof or extraction plan,Contains legacy naming that should stay compatibility-only or be rewritten.
docs/canon/PXOS_Empty_Edge_And_Degraded_States.md,.md,Canon docs,Canon docs,markdown_doc,supporting_doc,docs_only,unknown,supporting,Yellow,198,,Empty Edge And Degraded States; Purpose; State Families; Surface Ownership; Fallback Copy Patterns; Recommended Actions,no,no,yes,no,no,no,no,yes,retain with proof or extraction plan,"Classified conservatively from path, content, and current authority boundaries."
docs/canon/PXOS_Goals_Mission_Control_Canon.md,.md,Canon docs,Canon docs,markdown_doc,supporting_doc,docs_only,unknown,supporting,Yellow,178,,Goals Mission Control Canon; Purpose; PX03 Top-Level Orientation Surface; Primary Object And Action; Mission Control Lanes; Goal Vitality Model,yes,yes,yes,no,no,no,no,yes,retain with proof or extraction plan,Contains legacy naming that should stay compatibility-only or be rewritten.
docs/canon/PXOS_Onboarding_Setup_And_Personalization.md,.md,Canon docs,Canon docs,markdown_doc,supporting_doc,docs_only,unknown,supporting,Yellow,164,,Onboarding Setup And Personalization; Purpose; First Useful Object; First Run Sequence; Permission And Setup Boundaries; Automation And Trust Defaults,yes,no,yes,no,no,no,no,yes,retain with proof or extraction plan,Contains legacy naming that should stay compatibility-only or be rewritten.
docs/canon/PXOS_Plan_Life_Shape_Canon.md,.md,Canon docs,Canon docs,markdown_doc,supporting_doc,docs_only,unknown,supporting,Yellow,172,,Plan Life Shape Canon; Purpose; PX05 Top-Level Orientation Surface; Primary Object And Action; Plan States; Detail Ownership,yes,yes,yes,no,no,no,no,yes,retain with proof or extraction plan,Contains legacy naming that should stay compatibility-only or be rewritten.
docs/canon/PXOS_Product_Depth_And_Drilldown_Rules.md,.md,Canon docs,Canon docs,markdown_doc,supporting_doc,docs_only,unknown,supporting,Yellow,145,,Product Depth And Drilldown Rules; Purpose; Drill-Down Discipline; Product Depth Definition; Depth Ownership Contract; Product Depth Start Boundary,yes,yes,yes,no,no,no,no,yes,retain with proof or extraction plan,Contains legacy naming that should stay compatibility-only or be rewritten.
docs/canon/PXOS_Product_Promise_And_Experience_Principles.md,.md,Canon docs,Canon docs,markdown_doc,supporting_doc,docs_only,unknown,supporting,Yellow,47,,Product Promise And Experience Principles; Purpose; Required Source Stack; Gates; Implementation Boundary,no,no,yes,no,no,no,no,yes,retain with proof or extraction plan,"Classified conservatively from path, content, and current authority boundaries."
docs/canon/PXOS_Release_Safe_Product_Messaging.md,.md,Canon docs,Canon docs,markdown_doc,supporting_doc,docs_only,unknown,supporting,Yellow,232,,Release Safe Product Messaging; Purpose; Messaging Truth Law; Allowed Claims; Blocked Claims; Human-Proof Dependent Claims,yes,no,yes,no,no,yes,yes,yes,retain with proof or extraction plan,Contains legacy naming that should stay compatibility-only or be rewritten.
docs/canon/PXOS_Surface_Hierarchy_And_Navigation.md,.md,Canon docs,Canon docs,markdown_doc,supporting_doc,docs_only,unknown,supporting,Yellow,105,,Surface Hierarchy And Navigation; Purpose; Top-Level Surface Composition Rule; Required Source Stack; Gates; Implementation Boundary,yes,yes,yes,no,no,no,no,yes,retain with proof or extraction plan,Contains legacy naming that should stay compatibility-only or be rewritten.
docs/canon/PXOS_Today_Experience_Canon.md,.md,Canon docs,Canon docs,markdown_doc,supporting_doc,docs_only,unknown,supporting,Yellow,172,,Today Experience Canon; Purpose; PX02 Top-Level Orientation Surface; Primary Object And Action; Drill-Down Ownership; State And Degraded Behavior,yes,no,yes,no,no,no,no,yes,retain with proof or extraction plan,Contains legacy naming that should stay compatibility-only or be rewritten.
docs/canon/PXOS_Trust_Proof_Receipts_Canon.md,.md,Canon docs,Canon docs,markdown_doc,supporting_doc,docs_only,unknown,supporting,Yellow,132,,"Trust Proof Receipts Canon; Purpose; PX08 Trust Layers; Receipt Anatomy; Proof Boundary; Source, Freshness, And Correction",no,no,yes,no,no,no,no,yes,retain with proof or extraction plan,"Classified conservatively from path, content, and current authority boundaries."
docs/canon/PXOS_User_Facing_AI_Trust_And_Recommendation_Expression.md,.md,Canon docs,Canon docs,markdown_doc,supporting_doc,docs_only,unknown,supporting,Yellow,202,,PXOS User-Facing Intelligence Trust And Recommendation Expression; Purpose; Expression Law; Approved User-Facing Patterns; Recommendation Anatomy; Surface Expression,yes,yes,yes,no,no,yes,yes,yes,retain with proof or extraction plan,Contains legacy naming that should stay compatibility-only or be rewritten.
docs/canon/PXOS_Visual_Interaction_System.md,.md,Canon docs,Canon docs,markdown_doc,supporting_doc,docs_only,unknown,supporting,Yellow,127,,"Visual Interaction System; Purpose; Composition Bar; Top-Level Orientation Patterns; Rhythm, Materials, And Shape; Motion, Haptics, And Reduce Motion",yes,no,yes,no,no,no,no,yes,retain with proof or extraction plan,Contains legacy naming that should stay compatibility-only or be rewritten.
docs/canon/PXOS_You_Personal_System_Center_Canon.md,.md,Canon docs,Canon docs,markdown_doc,supporting_doc,docs_only,unknown,supporting,Yellow,131,,You Personal System Center Canon; Purpose; PX06 Top-Level Orientation Surface; Owned Sections; What Ambitions Knows; Safe-Vs-Blocked Controls,no,yes,yes,no,no,no,no,yes,retain with proof or extraction plan,"Classified conservatively from path, content, and current authority boundaries."
docs/canon/README.md,.md,Canon docs,Canon docs,markdown_doc,supporting_doc,docs_only,unknown,supporting,Yellow,32,,Ambitions Canon Index; What belongs here; What does not belong here; Start here,no,no,yes,no,no,no,no,yes,retain with proof or extraction plan,"Classified conservatively from path, content, and current authority boundaries."
docs/canon/ROADMAP_BATCH_CLASSIFICATION.md,.md,Canon docs,Canon docs,markdown_doc,supporting_doc,docs_only,unknown,supporting,Yellow,221,,Ambitions Roadmap And Batch Classification; Classification Rules; Golden Launch Loop Reference; D01-D26 Classification Summary; Recommended Launch-Critical Execution Spine; Surface-Specific Strength Fixes,yes,no,yes,no,no,yes,no,no,retain with proof or extraction plan,Contains legacy naming that should stay compatibility-only or be rewritten.
docs/canon/ROADMAP_BATCH_GOVERNANCE.md,.md,Canon docs,Canon docs,markdown_doc,supporting_doc,docs_only,unknown,supporting,Yellow,214,,"Ambitions Roadmap, Batch Governance, And No-Drift Execution; Core Roadmap Doctrine; Batch Canon Boundary; Canon Conflict Handling; Batch Completion Requirements; Roadmap Ordering",no,no,yes,no,no,no,no,no,retain with proof or extraction plan,"Classified conservatively from path, content, and current authority boundaries."
docs/canon/SOURCE_OF_TRUTH_MAP.md,.md,Canon docs,Canon docs,markdown_doc,supporting_doc,docs_only,unknown,supporting,Yellow,117,,Ambitions Source of Truth Map; Mandatory read order; Current IA; Current primary objects; Active authority; Supporting material,yes,no,yes,no,no,no,no,yes,retain with proof or extraction plan,Contains legacy naming that should stay compatibility-only or be rewritten.
docs/canon/TODAY_NOW_STATE.md,.md,Canon docs,Canon docs,markdown_doc,supporting_doc,docs_only,unknown,supporting,Yellow,318,,Ambitions Today And Now State; Core Today Doctrine; Today Priority Order; Human Language Rule For Today; Full Daily Schedule Behavior; Now State Meaning,yes,yes,yes,no,no,yes,no,no,retain with proof or extraction plan,Contains legacy naming that should stay compatibility-only or be rewritten.
docs/canon/TRUST_PRIVACY_MEMORY.md,.md,Canon docs,Canon docs,markdown_doc,supporting_doc,docs_only,unknown,supporting,Yellow,675,,"Ambitions Trust, Privacy, And Memory; Trust Thesis; Wave 2 Trust Decisions; Wave 3 Trust Decisions; Trust Principles; Primary Trust Surfaces",yes,no,yes,no,no,yes,no,yes,retain with proof or extraction plan,Contains legacy naming that should stay compatibility-only or be rewritten.
docs/canon/VISUAL_SYSTEM_COMPONENTS_MOTION.md,.md,Canon docs,Canon docs,markdown_doc,supporting_doc,docs_only,unknown,supporting,Yellow,226,,"Ambitions Visual System, Components, And Motion; Core Visual Doctrine; Top-Level Screen Rules; Rich Panels; Component And Token Priority; Motion",yes,no,yes,no,no,no,no,no,retain with proof or extraction plan,Contains legacy naming that should stay compatibility-only or be rewritten.
docs/canon/YOU_PROFILE_REVIEWS.md,.md,Canon docs,Canon docs,markdown_doc,supporting_doc,docs_only,unknown,supporting,Yellow,264,,"Ambitions You, Profile, Settings, And Reviews; Core You Doctrine; You Top Status; Surface Contents; Personalization; Trust",yes,yes,yes,no,no,no,no,yes,retain with proof or extraction plan,Contains legacy naming that should stay compatibility-only or be rewritten.
docs/canon/design/Ambitions_Design_Constitution.md,.md,Canon docs,Canon docs,markdown_doc,supporting_doc,docs_only,unknown,supporting,Yellow,492,,Ambitions Design Constitution; Source-Of-Truth Hierarchy; 1. Product Identity; 2. Top-Level Shell; 3. Insights Demotion; 4. Habits Absorption / Rituals Split,yes,yes,yes,no,no,no,no,yes,retain with proof or extraction plan,Contains legacy naming that should stay compatibility-only or be rewritten.
docs/canon/design/DESIGN_TOKENS.md,.md,Canon docs,Canon docs,markdown_doc,supporting_doc,docs_only,unknown,supporting,Yellow,413,,Ambitions Design Tokens; Token Doctrine; Token Naming Convention; Color Tokens; Canvas; Surface,no,no,yes,no,no,no,no,yes,retain with proof or extraction plan,"Classified conservatively from path, content, and current authority boundaries."
docs/canon/design/README.md,.md,Canon docs,Canon docs,markdown_doc,supporting_doc,docs_only,unknown,supporting,Yellow,76,,Ambitions Design Truth; Use Rules; Active Constitution And Contract Set; Superseded / Archived Docs; Application Order; Scope Notes,yes,no,yes,no,no,no,no,yes,retain with proof or extraction plan,Contains legacy naming that should stay compatibility-only or be rewritten.
docs/canon/design/accessibility-nutrition-screen-matrix.md,.md,Canon docs,Canon docs,markdown_doc,supporting_doc,docs_only,unknown,supporting,Yellow,19,,Accessibility Nutrition Screen Matrix,no,no,yes,no,no,yes,no,yes,retain with proof or extraction plan,"Classified conservatively from path, content, and current authority boundaries."
docs/canon/design/component-contract-matrix.md,.md,Canon docs,Canon docs,markdown_doc,supporting_doc,docs_only,unknown,supporting,Yellow,33,,Component Contract Matrix,no,yes,yes,no,no,yes,no,no,retain with proof or extraction plan,"Classified conservatively from path, content, and current authority boundaries."
docs/canon/design/external-surfaces-contract.md,.md,Canon docs,Canon docs,markdown_doc,supporting_doc,docs_only,unknown,supporting,Yellow,14,,External Surfaces Contract,yes,no,yes,no,no,no,no,yes,retain with proof or extraction plan,Contains legacy naming that should stay compatibility-only or be rewritten.
docs/canon/design/grouped-navigation-list-spec.md,.md,Canon docs,Canon docs,markdown_doc,supporting_doc,docs_only,unknown,supporting,Yellow,52,,Grouped Navigation List Spec; Naming Stack; Usage Rules; Examples; You; Goal Detail,no,yes,yes,no,no,no,no,no,retain with proof or extraction plan,"Classified conservatively from path, content, and current authority boundaries."
docs/canon/design/panel-density-size-spec.md,.md,Canon docs,Canon docs,markdown_doc,supporting_doc,docs_only,unknown,supporting,Yellow,90,,Panel Density And Size Spec; Core Variants; Definitions; Per-Screen Overrides; Global Defaults; Safe-Zone Reordering,yes,no,yes,no,no,no,no,no,retain with proof or extraction plan,Contains legacy naming that should stay compatibility-only or be rewritten.
docs/canon/design/screen-contract-matrix.md,.md,Canon docs,Canon docs,markdown_doc,supporting_doc,docs_only,unknown,supporting,Yellow,19,,Screen Contract Matrix,yes,yes,yes,no,no,yes,no,no,retain with proof or extraction plan,Contains legacy naming that should stay compatibility-only or be rewritten.
docs/canon/design/smart-attachment-spec.md,.md,Canon docs,Canon docs,markdown_doc,supporting_doc,docs_only,unknown,supporting,Yellow,254,,Smart Attachment Spec; Definition; Capture Input Feel; Supported Object Types; Notes Policy; Confidence Behavior,no,no,yes,no,no,no,no,no,retain with proof or extraction plan,"Classified conservatively from path, content, and current authority boundaries."
docs/canon/design/ux-writing-state-language-matrix.md,.md,Canon docs,Canon docs,markdown_doc,supporting_doc,docs_only,unknown,supporting,Yellow,139,,UX Writing State Language Matrix; Approved Voice Rules; Plain Language Rule; Button Label Rules; Capture Receipts; Recovery Language,yes,no,yes,no,no,yes,no,no,retain with proof or extraction plan,Contains legacy naming that should stay compatibility-only or be rewritten.
docs/codex-os/AUTHORITY_HIERARCHY.md,.md,Canon docs,Canon docs,markdown_doc,supporting_doc,docs_only,unknown,supporting,Yellow,42,,Ambitions Codex OS Authority Hierarchy; Active source truth; Supporting implementation material; Historical reference; Obsolete / archive-candidate; Delete-candidate,no,no,no,no,no,no,yes,yes,retain with proof or extraction plan,"Classified conservatively from path, content, and current authority boundaries."
docs/codex-os/CODEX_OS_COMPONENTS.md,.md,Canon docs,Canon docs,markdown_doc,supporting_doc,docs_only,unknown,supporting,Yellow,11,,Ambitions Codex OS Components,no,no,yes,no,no,no,yes,yes,retain with proof or extraction plan,"Classified conservatively from path, content, and current authority boundaries."
docs/codex-os/EXCLUDED_FOR_COST_OR_SCOPE.md,.md,Canon docs,Canon docs,markdown_doc,supporting_doc,docs_only,unknown,supporting,Yellow,21,,Excluded for cost/scope reasons,no,yes,yes,no,no,no,no,no,retain with proof or extraction plan,"Classified conservatively from path, content, and current authority boundaries."
docs/codex-os/HOOKS_POLICY.md,.md,Canon docs,Canon docs,markdown_doc,supporting_doc,docs_only,unknown,supporting,Yellow,22,,Ambitions Hook Policy; Hooks; Activation; Operational notes,no,no,no,no,no,no,yes,no,retain with proof or extraction plan,"Classified conservatively from path, content, and current authority boundaries."
docs/codex-os/NO_COST_CODEX_OS.md,.md,Canon docs,Canon docs,markdown_doc,supporting_doc,docs_only,unknown,supporting,Yellow,58,,Ambitions No-Cost Codex OS; Implemented; Why this is no-new-cost; Deliberately excluded; Activation notes; Report interpretation,no,no,yes,no,no,no,yes,no,retain with proof or extraction plan,"Classified conservatively from path, content, and current authority boundaries."
docs/codex-os/NO_COST_CODEX_OS_DRY_RUN_002.md,.md,Canon docs,Canon docs,markdown_doc,supporting_doc,docs_only,unknown,supporting,Yellow,108,,No-Cost Codex OS Dry Run 002; Objective; Source truth inspected; Files changed; Runner integration result; Structured output result,no,no,no,no,no,no,yes,yes,retain with proof or extraction plan,"Classified conservatively from path, content, and current authority boundaries."
docs/codex-os/NO_COST_CODEX_OS_DRY_RUN_003.md,.md,Canon docs,Canon docs,markdown_doc,supporting_doc,docs_only,unknown,supporting,Yellow,94,,No-Cost Codex OS Dry Run 003; Objective; Source truth inspected; Files changed; Runner quote self-check result; Validator scoping result,no,no,yes,no,no,no,yes,no,retain with proof or extraction plan,"Classified conservatively from path, content, and current authority boundaries."
docs/codex-os/NO_COST_CODEX_OS_DRY_RUN_004.md,.md,Canon docs,Canon docs,markdown_doc,supporting_doc,docs_only,unknown,supporting,Yellow,72,,No-Cost Codex OS Dry Run 004; Objective; Source truth inspected; Files changed; Validation summary; No-cost proof,no,no,yes,no,no,no,yes,no,retain with proof or extraction plan,"Classified conservatively from path, content, and current authority boundaries."
docs/codex-os/ROLLBACK.md,.md,Canon docs,Canon docs,markdown_doc,supporting_doc,docs_only,unknown,supporting,Yellow,22,,Rollback (Codex OS hardening scope),no,no,no,no,no,no,yes,no,retain with proof or extraction plan,"Classified conservatively from path, content, and current authority boundaries."
docs/codex-os/RULES_POLICY.md,.md,Canon docs,Canon docs,markdown_doc,supporting_doc,docs_only,unknown,supporting,Yellow,62,,Ambitions No-Cost Rules Policy; What is allowed; Xcode validation policy; What is prompted or blocked; Usage,no,no,yes,no,no,no,yes,no,retain with proof or extraction plan,"Classified conservatively from path, content, and current authority boundaries."
docs/codex-os/RUNNER_UPGRADE_NOTES.md,.md,Canon docs,Canon docs,markdown_doc,supporting_doc,docs_only,unknown,supporting,Yellow,9,,Runner upgrade notes,no,no,no,no,no,no,no,no,retain with proof or extraction plan,"Classified conservatively from path, content, and current authority boundaries."
docs/codex-os/STRUCTURED_OUTPUT.md,.md,Canon docs,Canon docs,markdown_doc,supporting_doc,docs_only,unknown,supporting,Yellow,19,,Structured Codex OS Output,no,no,no,no,no,no,yes,no,retain with proof or extraction plan,"Classified conservatively from path, content, and current authority boundaries."
docs/codex/ACCESSIBILITY_COGNITIVE_LOAD_GATE_MATRIX.md,.md,Canon docs,Canon docs,markdown_doc,supporting_doc,docs_only,unknown,supporting,Yellow,8,,Accessibility Cognitive Load Gate Matrix,no,no,no,no,no,no,no,no,retain with proof or extraction plan,"Classified conservatively from path, content, and current authority boundaries."
docs/codex/AIR_AMBITIONS_INTELLIGENCE_RUNTIME_FOLD_IN_OVERLAY.md,.md,Canon docs,Canon docs,markdown_doc,supporting_doc,docs_only,unknown,supporting,Yellow,111,,AIR Ambitions Intelligence Runtime Fold-In Overlay; Decision; Non-Decision; Current IA Lock; AIR Law; Hard Reds,yes,no,yes,no,no,yes,no,yes,retain with proof or extraction plan,Contains legacy naming that should stay compatibility-only or be rewritten.
docs/codex/AIR_INVENTION_PRESERVATION_MATRIX.md,.md,Canon docs,Canon docs,markdown_doc,supporting_doc,docs_only,unknown,supporting,Yellow,58,,AIR Invention Preservation Matrix,yes,yes,yes,no,no,yes,no,yes,retain with proof or extraction plan,Contains legacy naming that should stay compatibility-only or be rewritten.
docs/codex/AMBITIONSOS_ACCESSIBILITY_AND_COGNITIVE_LOAD_INSERT.md,.md,Canon docs,Canon docs,markdown_doc,supporting_doc,docs_only,unknown,supporting,Yellow,20,,Ambitions Accessibility And Cognitive Load Insert; Required Fields; Boundary,no,no,no,no,no,no,no,yes,retain with proof or extraction plan,"Classified conservatively from path, content, and current authority boundaries."
docs/codex/AMBITIONSOS_AOS_BATCH_GATE_MATRIX.md,.md,Canon docs,Canon docs,markdown_doc,supporting_doc,docs_only,unknown,supporting,Yellow,36,,AmbitionsOS AOS Batch Gate Matrix,no,no,yes,no,no,no,no,yes,retain with proof or extraction plan,"Classified conservatively from path, content, and current authority boundaries."
docs/codex/AMBITIONSOS_AOS_DEPENDENCY_GRAPH.md,.md,Canon docs,Canon docs,markdown_doc,supporting_doc,docs_only,unknown,supporting,Yellow,38,,AmbitionsOS AOS Dependency Graph,no,no,yes,no,no,no,no,no,retain with proof or extraction plan,"Classified conservatively from path, content, and current authority boundaries."
docs/codex/AMBITIONSOS_AOS_EVIDENCE_LEDGER.md,.md,Canon docs,Canon docs,markdown_doc,supporting_doc,docs_only,unknown,supporting,Yellow,1008,,AmbitionsOS AOS Evidence Ledger; AOS01; AOS02; AOS03; AOS04; AOS05,yes,yes,yes,no,no,yes,yes,yes,retain with proof or extraction plan,Contains legacy naming that should stay compatibility-only or be rewritten.
docs/codex/AMBITIONSOS_AOS_FIXTURE_STRATEGY.md,.md,Canon docs,Canon docs,markdown_doc,supporting_doc,docs_only,unknown,supporting,Yellow,29,,AmbitionsOS AOS Fixture Strategy,no,no,yes,no,no,no,no,yes,retain with proof or extraction plan,"Classified conservatively from path, content, and current authority boundaries."
docs/codex/AMBITIONSOS_AOS_GOVERNANCE_KERNEL_REGISTRY.md,.md,Canon docs,Canon docs,markdown_doc,supporting_doc,docs_only,unknown,supporting,Yellow,108,,AmbitionsOS AOS Governance Kernel Registry; Purpose; Train Status; Kernel Ownership Map; Gate Registry; Governance Metrics,yes,yes,yes,no,no,no,yes,yes,retain with proof or extraction plan,Contains legacy naming that should stay compatibility-only or be rewritten.
docs/codex/AMBITIONSOS_AOS_INVARIANT_LEDGER.md,.md,Canon docs,Canon docs,markdown_doc,supporting_doc,docs_only,unknown,supporting,Yellow,28,,AmbitionsOS AOS Invariant Ledger,yes,no,yes,no,no,yes,no,yes,retain with proof or extraction plan,Contains legacy naming that should stay compatibility-only or be rewritten.
docs/codex/AMBITIONSOS_AOS_MODEL_BOUNDARY_PROTOCOL.md,.md,Canon docs,Canon docs,markdown_doc,supporting_doc,docs_only,unknown,supporting,Yellow,13,,AmbitionsOS AOS Model Boundary Protocol,yes,no,no,no,no,no,no,no,retain with proof or extraction plan,Contains legacy naming that should stay compatibility-only or be rewritten.
docs/codex/AMBITIONSOS_AOS_PERFORMANCE_ENERGY_BUDGET.md,.md,Canon docs,Canon docs,markdown_doc,supporting_doc,docs_only,unknown,supporting,Yellow,5,,AmbitionsOS AOS Performance Energy Budget,no,no,yes,no,no,no,no,no,retain with proof or extraction plan,"Classified conservatively from path, content, and current authority boundaries."
docs/codex/AMBITIONSOS_AOS_PRIVACY_PROJECTION_LEDGER.md,.md,Canon docs,Canon docs,markdown_doc,supporting_doc,docs_only,unknown,supporting,Yellow,194,,AmbitionsOS AOS Privacy Projection Ledger; AOS17 Privacy Safety Kernel; AOS18 Evaluation Golden Scenarios; AOS21 Interoperability Kernel App Intents EventKit Planning; AOS19 Experience Kernel Celestial Cognitive Load; AOS20 Adaptation Kernel Local Personalization,no,no,yes,no,no,no,no,yes,retain with proof or extraction plan,"Classified conservatively from path, content, and current authority boundaries."
